feature,motif,motif_alt,width,top_mean,top_max,bg_mean,diff,p,q
8219,MA1046.1,NTL9,9,7.342706680297852,17.720956802368164,6.039104461669922,1.3036022186279297,0.002440890297293663,0.26612867123991857
8264,MA2449.1,SPL6A,11,6.492748260498047,11.652265548706055,5.382084369659424,1.110663890838623,0.0006243202369660139,0.1406467698015787
8292,MA2018.2,NAC69,8,9.952794075012207,14.505281448364258,9.101751327514648,0.8510427474975586,0.0020150819327682257,0.2435432549467261
8301,MA1030.2,P0510F09.23,7,9.441817283630371,10.529123306274414,8.70754337310791,0.7342739105224609,0.0016254031797870994,0.2246186714619398
8306,MA1354.1,AT4G12670,29,-11.373614311218262,45.39691162109375,-17.452245712280273,6.078631401062012,0.004600202664732933,0.33232142325271186
8346,MA1392.3,MYB98,8,7.588603973388672,13.879738807678223,6.603697299957275,0.9849066734313965,0.006658520549535751,0.38159972166677425
8396,MA1170.2,MYB118,12,7.535528659820557,16.15593719482422,5.747767448425293,1.7877612113952637,0.0004562567628454417,0.11937812375641839
8415,MA1744.2,BZIP30,9,8.637187957763672,13.303885459899902,7.9438557624816895,0.6933321952819824,0.0018576954025775194,0.2355262963174562
8450,MA2021.2,LBD13,8,8.767607688903809,12.303436279296875,7.530426502227783,1.2371811866760254,0.00039922326686792076,0.11221606355109036
8506,MA1046.1,NTL9,9,7.235279560089111,11.255707740783691,6.039104461669922,1.1961750984191895,0.006626693066209555,0.38100802151176355
8573,MA1291.1,TCP7,11,3.207111120223999,18.82518768310547,1.4209843873977661,1.786126732826233,0.002781179966405034,0.27890599050647985
8609,MA2032.2,TRB1,9,10.209491729736328,15.85854434967041,9.172778129577637,1.0367136001586914,0.002794079016894102,0.27952364647055744
8630,MA1046.1,NTL9,9,7.824117660522461,17.720956802368164,6.039104461669922,1.785013198852539,0.0003087155637331307,0.09808071702581056
8715,MA1092.2,WRKY63,6,8.901999473571777,11.700323104858398,7.816532611846924,1.0854668617248535,0.007641184609383345,0.40098784944938676
8781,MA1092.2,WRKY63,6,9.182928085327148,11.700323104858398,7.816532611846924,1.3663954734802246,0.0016296403482556343,0.22476193266918085
8872,MA0581.2,LEC2,6,8.7022705078125,11.244871139526367,6.89823579788208,1.80403470993042,0.0002215498680016026,0.08094446765867931
8927,MA1092.2,WRKY63,6,9.274593353271484,11.700323104858398,7.816532611846924,1.4580607414245605,0.00028322223806753755,0.09320813622287594
8963,MA1426.2,MYB124,7,7.006657600402832,10.987927436828613,6.39945125579834,0.6072063446044922,0.011191009543836117,0.4603353440361816
8986,MA1734.1,AT1G19040,16,6.106062412261963,20.362226486206055,4.513911724090576,1.5921506881713867,0.0037995122838765383,0.31093941597973024
8994,MA2043.2,NAC004,7,11.450407981872559,13.057305335998535,10.435553550720215,1.0148544311523438,0.00014076232037041336,0.06081234413140398
9043,MA2015.2,NAC002,8,8.852334976196289,14.24921703338623,7.976841449737549,0.8754935264587402,0.002793702529743314,0.27952364647055744
9046,MA1282.2,TCP13,11,3.3689217567443848,14.741997718811035,0.574913501739502,2.794008255004883,1.6343950846930966e-05,0.016952605872582623
9077,MA1294.2,MYB62,9,9.71957778930664,13.505159378051758,8.710418701171875,1.0091590881347656,0.0009577512391842902,0.17495985193873378
9112,MA2392.1,GRMZM2G135447,7,9.376455307006836,11.373798370361328,8.500006675720215,0.8764486312866211,0.00033251859713345766,0.10177850596670472
9129,MA2411.1,ZmbZIP57,10,9.787252426147461,15.255712509155273,8.65365219116211,1.1336002349853516,0.001734441495500505,0.23027356853401426
9138,MA1734.1,AT1G19040,16,6.158702850341797,15.532504081726074,4.513911724090576,1.6447911262512207,0.004337732680141926,0.3248828905093115
9180,MA1054.2,ARALYDRAFT_897773,9,6.998020172119141,15.283028602600098,5.770850658416748,1.2271695137023926,0.0007108105928637087,0.15081844960083293
9198,MA2015.2,NAC002,8,8.909075736999512,14.24921703338623,7.976841449737549,0.9322342872619629,0.0003383411676622927,0.10324996181947399
9235,MA1089.2,WRKY57,6,9.561614036560059,10.11983871459961,8.98685073852539,0.574763298034668,0.0012100841850042343,0.19773317696469975
9253,MA1257.2,ERF9,19,7.467526912689209,20.863924026489258,5.170653343200684,2.2968735694885254,0.00031066176597960293,0.09832872409446147
9288,MA2366.1,VOZ2,4,6.957639217376709,7.124719142913818,6.737390518188477,0.22024869918823242,0.0013921991921961308,0.21052980896391082
9310,MA2005.2,NAC016,15,7.6482768058776855,15.372294425964355,5.160761833190918,2.4875149726867676,9.914248948916793e-06,0.013301617339796698
9429,MA1404.1,BPC1,24,7.985028266906738,33.34980392456055,3.043351650238037,4.941676616668701,0.000476473564049229,0.12193739641384944
9491,MA2052.2,ZAT6,8,10.922659873962402,14.611624717712402,9.876296043395996,1.0463638305664062,0.00026657109265215695,0.08953674391584966
9494,MA2029.2,MYB88,9,6.595506191253662,13.7467041015625,5.055363178253174,1.5401430130004883,0.0006681657978333533,0.14602899563507224
9549,MA0932.1,AHL12,8,10.191179275512695,11.512638092041016,9.531728744506836,0.6594505310058594,0.0016959295608103275,0.2279183138371795
9562,MA1404.1,BPC1,24,9.289254188537598,35.74781036376953,3.043351650238037,6.2459025382995605,9.09810569282854e-06,0.01262754324608099
9604,MA1767.2,MYB23,6,11.054078102111816,11.191122055053711,9.919357299804688,1.134720802307129,6.672869494650513e-05,0.03944062981687652
9640,MA1294.2,MYB62,9,9.611429214477539,13.931384086608887,8.710418701171875,0.9010105133056641,0.004178749863058329,0.32207950454588025
9940,MA1776.2,MYB67,8,9.838678359985352,13.387612342834473,8.442787170410156,1.3958911895751953,0.00047240350977517664,0.12126906211913527
10036,MA2452.1,SPL8A,9,8.745950698852539,16.10370445251465,7.6999382972717285,1.0460124015808105,0.0023242791648954153,0.2597472521621684
10066,MA1091.1,WRKY62,8,8.985200881958008,14.52709674835205,7.145734786987305,1.8394660949707031,0.00019748418708331883,0.07621637460818075
10071,MA1092.2,WRKY63,6,9.088388442993164,11.700323104858398,7.816532611846924,1.2718558311462402,0.0019207197474315763,0.23934665583319178
10081,MA0581.2,LEC2,6,8.07317066192627,11.244871139526367,6.89823579788208,1.1749348640441895,0.007286591921001673,0.3947066498585872
10116,MA2408.1,BAD1,12,2.292402744293213,11.91012954711914,0.25045278668403625,2.041949987411499,8.077606617007405e-05,0.044806671403899885
10165,MA1062.3,TCP15,11,4.169557094573975,19.171785354614258,2.216891050338745,1.9526660442352295,0.0002122730656992644,0.07978081437268456
10184,MA1159.2,SGR5,13,12.199013710021973,17.762680053710938,10.57185173034668,1.627161979675293,0.0002459390670992434,0.0853616619495627
10216,MA0565.3,FUS3,7,7.492778778076172,13.831615447998047,6.267855167388916,1.2249236106872559,0.00642336905002594,0.37603646520637174
10299,MA1681.2,SRM1,9,10.79829216003418,15.339802742004395,9.269872665405273,1.5284194946289062,3.718913285410963e-05,0.027719677729220602
10351,MA1024.2,HAT1,8,10.944628715515137,13.87102222442627,9.797538757324219,1.147089958190918,0.002630454022437334,0.27458162996604035
10365,MA1810.2,GLYMA-08G357600,9,8.469342231750488,14.330734252929688,7.357784748077393,1.1115574836730957,0.0002550064236856997,0.08722953444772873
10397,MA2043.2,NAC004,7,11.129253387451172,13.057305335998535,10.435553550720215,0.693699836730957,0.011220458894968033,0.46084027604332994
10411,MA2446.1,SPL5A,13,4.906350612640381,10.54886531829834,3.073164224624634,1.833186388015747,2.7182906592315703e-07,0.0016832492159087802
10437,MA1354.1,AT4G12670,29,-14.648392677307129,8.65555191040039,-17.452245712280273,2.8038530349731445,0.008832195773720741,0.4209553783725288
10465,MA1759.2,HSFA4A,14,9.61501693725586,18.909473419189453,8.172707557678223,1.4423093795776367,0.00016378027794416994,0.0667069220108173
10479,MA2052.2,ZAT6,8,11.106179237365723,14.611624717712402,9.876296043395996,1.2298831939697266,1.848944157245569e-05,0.01780162697160047
10509,MA1403.1,BPC5,30,-18.596715927124023,58.6850700378418,-35.49623107910156,16.89951515197754,4.5709200313659437e-10,1.5769674108212506e-05
10552,MA1734.1,AT1G19040,16,6.306408882141113,15.383333206176758,4.513911724090576,1.792497158050537,0.0008810121798887849,0.16926367656574506
10621,MA1324.1,GATA20,8,8.48060131072998,14.51152229309082,7.161594867706299,1.3190064430236816,0.003508844645693898,0.3026331075733499
10625,MA2411.1,ZmbZIP57,10,9.984031677246094,17.888229370117188,8.65365219116211,1.3303794860839844,0.0005484508583322167,0.13126945717267627
10627,MA1196.2,AT5G05790,14,11.959161758422852,16.934986114501953,10.618331909179688,1.340829849243164,0.00047173339407891035,0.12126906211913527
10637,MA0034.2,Gam1,8,9.343790054321289,12.035465240478516,8.772758483886719,0.5710315704345703,0.006001933943480253,0.3670466060649484
10680,MA2433.1,SPL15D,10,6.984065055847168,14.92185115814209,5.938663005828857,1.0454020500183105,0.0009371154010295868,0.17342580771394844
10842,MA2017.2,JUB1,7,8.94946002960205,12.589529991149902,6.567045211791992,2.3824148178100586,2.1802621930078203e-09,5.265333196113886e-05
10843,MA1356.1,TRP2,21,3.094510078430176,20.547977447509766,-0.4776671528816223,3.5721771717071533,0.00013505281822290272,0.05951688978253833
10864,MA1092.2,WRKY63,6,9.2007417678833,11.700323104858398,7.816532611846924,1.384209156036377,0.0005098983529023826,0.12655750485706618
10878,MA2441.1,SPL3A,12,6.765584945678711,10.15500259399414,5.9585185050964355,0.8070664405822754,0.0031572566367685795,0.2911023671244915
10897,MA1354.1,AT4G12670,29,-13.063956260681152,44.14851760864258,-17.452245712280273,4.388289451599121,0.001977544277906418,0.24181111043767084
10954,MA2017.2,JUB1,7,8.724037170410156,12.589529991149902,6.567045211791992,2.156991958618164,1.3678695154339948e-07,0.001032314024929093
10983,MA2447.1,SPL5B,7,8.927188873291016,13.124711036682129,6.372147560119629,2.5550413131713867,0.000111501693027094,0.05309488613634398
11096,MA1400.2,AT1G19000,13,9.504581451416016,15.772256851196289,8.20058822631836,1.3039932250976562,0.00039960999856702983,0.11221606355109036
11118,MA1086.2,WRKY43,6,9.045055389404297,9.795639038085938,8.619662284851074,0.42539310455322266,0.0010766973719000816,0.18666361472639606
11119,MA2030.2,MYB96,11,10.076452255249023,15.732500076293945,8.256855010986328,1.8195972442626953,1.6376798157580197e-05,0.016952605872582623
11123,MA1815.2,GRF4,8,8.881156921386719,14.563743591308594,7.58900260925293,1.292154312133789,0.0010291170328855515,0.181941261670469
11187,MA2443.1,SPL3D,13,4.454614162445068,17.335060119628906,2.97943377494812,1.4751803874969482,0.0006816096138209105,0.1471034153152367
11197,MA0555.2,SVP,16,11.059103965759277,15.980356216430664,9.892203330993652,1.166900634765625,0.0007643135613761842,0.1568238955584949
11219,MA1742.2,BZIP18,10,8.214183807373047,15.958587646484375,6.268093585968018,1.9460902214050293,0.0002070894552161917,0.07851193631822653
11223,MA0581.2,LEC2,6,8.035204887390137,11.244871139526367,6.89823579788208,1.1369690895080566,0.005193529184907675,0.3467617633826938
11303,MA2374.1,AHL13,8,11.128745079040527,12.574155807495117,10.295896530151367,0.8328485488891602,5.54175567231141e-05,0.035593989225085255
11411,MA1320.2,SPL15,8,5.073669910430908,15.276823997497559,3.4798262119293213,1.593843698501587,0.0009192904690280557,0.17240960369235836
11468,MA1678.3,NTL8,8,12.001653671264648,14.60810375213623,10.739433288574219,1.2622203826904297,8.013402293727268e-06,0.01148203513011565
11512,MA1775.2,MYB61,8,9.66342830657959,12.97939682006836,8.540273666381836,1.123154640197754,0.002609299262985587,0.27397642261348665
11526,MA1691.2,ARF27,8,9.228652954101562,14.429374694824219,8.314800262451172,0.9138526916503906,0.0011122844880446792,0.18970106204999296
11562,MA2410.1,ZmbZIP54,8,7.625364780426025,14.738761901855469,6.559193134307861,1.066171646118164,0.0026544753927737474,0.27572292789456343
11640,MA2029.2,MYB88,9,6.961371421813965,13.174087524414062,5.055363178253174,1.906008243560791,3.255054252804257e-05,0.0257146428173282
11664,MA1343.2,BZIP52,8,8.430551528930664,13.502045631408691,6.848265171051025,1.5822863578796387,0.00015702452219557017,0.06482294377817127
11671,MA2018.2,NAC69,8,10.035319328308105,14.505281448364258,9.101751327514648,0.933568000793457,0.0007717471453361213,0.15767930253694865
11678,MA2446.1,SPL5A,13,3.9993906021118164,12.219362258911133,3.073164224624634,0.9262263774871826,0.0029999639373272657,0.28561119232099147
11785,MA1400.2,AT1G19000,13,9.294853210449219,17.063980102539062,8.20058822631836,1.0942649841308594,0.003933582454919815,0.3153861638954805
11823,MA1403.1,BPC5,30,-18.2330322265625,53.808876037597656,-35.49623107910156,17.263198852539062,9.538317691237808e-09,0.00016453598017385218
11833,MA1690.2,ARF25,12,7.741821765899658,13.620357513427734,6.538341045379639,1.2034807205200195,0.0011118968250229955,0.18970106204999296
11880,MA1312.2,WRKY47,9,8.858797073364258,15.096578598022461,7.406155109405518,1.4526419639587402,0.00036395268398337066,0.10736424734111494
11884,MA1733.2,ASR3,9,9.73726749420166,13.260799407958984,8.954421043395996,0.7828464508056641,0.0013710324419662356,0.20878900166617353
11903,MA2441.1,SPL3A,12,7.42434024810791,15.333910942077637,5.9585185050964355,1.4658217430114746,0.0004098361823707819,0.11337392673830908
11918,MA1384.1,PHL7,13,9.300963401794434,19.65265464782715,7.536696910858154,1.7642664909362793,0.00035858075716532767,0.10651568616903645
12011,MA1354.1,AT4G12670,29,-13.19719123840332,46.94255828857422,-17.452245712280273,4.255054473876953,0.0003955882857553661,0.1116058072545805
12019,MA1831.2,Zm00001d031796,10,7.934049606323242,14.301199913024902,5.573489189147949,2.360560417175293,7.960973675835703e-07,0.003372938846867232
12044,MA1398.3,KUA1,8,9.845171928405762,14.082117080688477,8.915289878845215,0.9298820495605469,0.002804836258292198,0.2798276338576255
12140,MA1402.1,BPC6,21,9.795234680175781,38.259864807128906,1.0449917316436768,8.750243186950684,5.547286718865507e-07,0.00267933948521204
12148,MA1815.2,GRF4,8,9.357858657836914,14.563743591308594,7.58900260925293,1.7688560485839844,0.0002038558741332963,0.07752943874518277
12172,MA1819.2,Zm00001d005892,8,8.053411483764648,14.69931411743164,4.878450393676758,3.1749610900878906,4.959091270961835e-08,0.0005988102709686416
12219,MA1789.1,NAC071,15,9.385381698608398,16.569931030273438,7.827690124511719,1.5576915740966797,0.0018168679671362042,0.2336760033695652
